guide	gene	Givpir_1	Givpir_2	Givpir_3	Netretopanpir_1	Netretopanpir_2	Netretopanpir_3	NonTreated_1	NonTreated_2	NonTreated_3	Xosam_1	Xosam_2	Xosam_3
AHUKC083_2	AHUKC083	546	619	542	986	966	864	556	643	604	1088	1039	1093
VCKN945_1	VCKN945	4780	4774	4693	893	823	897	656	576	530	1339	1308	1290
VCKN945_2	VCKN945	4712	4694	4792	908	840	894	610	580	619	1242	1259	1238
URY7_1	URY7	449	459	408	1087	1082	986	672	649	641	1564	1537	1513
URY7_2	URY7	367	434	412	1022	1070	1029	654	587	628	1519	1537	1561
LOBY81_1	LOBY81	4105	4199	4217	1398	1480	1484	611	672	599	851	931	840
LOBY81_2	LOBY81	4225	4194	4183	1475	1409	1364	533	582	635	869	806	910
TSX60_1	TSX60	3143	3143	3194	824	881	863	642	540	632	669	561	612
TSX60_2	TSX60	3285	3147	3255	800	791	862	559	616	651	577	573	639
TCUN2_1	TCUN2	2653	2735	2700	1045	1008	1088	648	576	553	1492	1483	1616
TCUN2_2	TCUN2	2775	2667	2707	1061	1030	1041	635	585	599	1551	1478	1601
RAR32_1	RAR32	746	848	798	730	794	817	536	615	613	4328	4436	4350
RAR32_2	RAR32	780	857	784	788	778	720	645	633	591	4315	4406	4444
LBT8_1	LBT8	726	731	742	1761	1876	1770	530	568	628	1813	1741	1835
LBT8_2	LBT8	758	811	776	1803	1868	1878	548	588	569	1757	1819	1823
LBI7_1	LBI7	2577	2548	2588	1248	1382	1370	671	620	557	1640	1723	1721
LBI7_2	LBI7	2552	2645	2657	1335	1245	1344	670	600	600	1669	1734	1727
JAR7_1	JAR7	1153	1157	1067	538	440	535	672	618	590	1488	1476	1403
JAR7_2	JAR7	1076	1110	1061	432	528	540	616	538	564	1458	1490	1405
NOWAM6_1	NOWAM6	344	345	256	2531	2427	2460	645	553	564	972	952	1012
NOWAM6_2	NOWAM6	361	286	354	2436	2548	2468	615	538	592	972	971	1074
CIOQ9_1	CIOQ9	1114	1036	1063	5190	5160	5214	627	546	573	2975	3013	3065
CIOQ9_2	CIOQ9	1099	1142	1119	5131	5104	5143	548	546	617	3002	3068	3032
MBWXV792_1	MBWXV792	588	631	665	933	869	893	615	573	559	909	880	997
MBWXV792_2	MBWXV792	587	686	571	876	872	919	604	572	670	959	978	936
SXW834_1	SXW834	3332	3242	3231	340	419	397	582	535	566	3527	3590	3533
SXW834_2	SXW834	3219	3190	3207	433	341	363	620	625	638	3546	3594	3531
ECRF438_1	ECRF438	954	1007	961	2140	2266	2188	537	653	631	379	280	309
ECRF438_2	ECRF438	983	994	1035	2143	2199	2163	532	557	617	369	293	275
WQCX2_1	WQCX2	1197	1216	1184	1131	1246	1250	582	629	566	8303	8380	8293
WQCX2_2	WQCX2	1235	1205	1291	1207	1135	1197	673	525	589	8357	8256	8275
TGUB7_1	TGUB7	877	857	809	693	632	757	609	630	629	805	708	708
TGUB7_2	TGUB7	929	902	811	618	620	659	658	614	587	761	774	813
ZPRJF4_1	ZPRJF4	1388	1372	1439	553	454	553	582	663	594	614	640	570
ZPRJF4_2	ZPRJF4	1383	1360	1437	456	489	571	593	663	560	537	568	528
DOBVH12_1	DOBVH12	135	190	82	93	78	210	165	82	75	145	122	186
DOBVH12_2	DOBVH12	127	79	142	197	93	170	110	126	211	188	109	171
WIKRE19_1	WIKRE19	1048	1046	932	738	883	845	586	638	626	1484	1503	1432
WIKRE19_2	WIKRE19	1040	1055	928	780	870	742	647	597	666	1521	1561	1440
KWBQ3_1	KWBQ3	640	635	685	592	569	537	540	567	674	570	620	576
KWBQ3_2	KWBQ3	630	590	545	608	589	532	655	656	537	655	531	559
EAETP268_1	EAETP268	546	578	599	656	729	709	548	576	606	861	869	942
EAETP268_2	EAETP268	595	627	565	751	676	760	548	648	585	885	904	870
EXQFH64_1	EXQFH64	684	669	682	712	808	813	626	667	578	1450	1503	1465
EXQFH64_2	EXQFH64	750	694	785	798	755	751	619	664	664	1514	1479	1497
CSE412_1	CSE412	971	1025	979	655	635	643	561	536	627	2638	2544	2523
CSE412_2	CSE412	966	1020	1042	687	646	675	637	529	628	2517	2561	2574
CVLQB4_1	CVLQB4	1010	1011	937	2668	2624	2708	580	572	565	779	685	702
CVLQB4_2	CVLQB4	950	939	984	2600	2721	2723	572	617	623	746	766	740
IWCE69_1	IWCE69	1394	1418	1407	2933	2882	2854	592	568	612	1214	1246	1207
IWCE69_2	IWCE69	1357	1424	1357	2839	2902	2875	545	542	663	1242	1207	1253
GPD0_1	GPD0	4449	4469	4455	317	335	418	597	542	553	492	524	552
GPD0_2	GPD0	4502	4548	4471	347	403	399	579	583	670	451	495	547
IBPWD2_1	IBPWD2	2179	2238	2220	1581	1619	1638	664	665	638	481	485	429
IBPWD2_2	IBPWD2	2232	2258	2190	1695	1667	1598	527	609	556	489	509	416
VHPTM39_1	VHPTM39	5450	5355	5358	1753	1763	1748	535	588	663	9316	9362	9417
VHPTM39_2	VHPTM39	5418	5412	5449	1717	1726	1719	606	622	578	9311	9338	9301
VZMF8_1	VZMF8	1597	1629	1597	827	818	769	554	558	654	2967	2935	3043
VZMF8_2	VZMF8	1641	1685	1610	832	722	778	565	530	641	2954	3014	3026
AJPAW5_1	AJPAW5	899	778	788	1446	1431	1375	528	584	579	2362	2462	2343
AJPAW5_2	AJPAW5	887	846	870	1326	1317	1417	664	654	554	2452	2350	2390
GUFB71_1	GUFB71	701	618	692	984	940	1059	663	537	627	608	615	574
GUFB71_2	GUFB71	629	679	605	1018	981	1046	666	569	535	640	595	529
ULUBI649_1	ULUBI649	979	942	903	1017	969	970	581	635	657	1284	1231	1266
ULUBI649_2	ULUBI649	991	1020	913	1022	1009	1005	661	589	635	1271	1282	1198
WZU35_1	WZU35	484	405	497	1317	1222	1212	622	633	544	1994	2004	2020
WZU35_2	WZU35	479	364	421	1271	1281	1279	652	594	642	1981	2037	1904
ICLD8_1	ICLD8	1305	1186	1216	511	564	622	587	590	667	1889	1984	1958
ICLD8_2	ICLD8	1195	1285	1257	515	634	516	673	534	569	1852	1866	1871
LDSAX35_1	LDSAX35	322	370	344	1131	1101	1209	641	671	668	400	430	492
LDSAX35_2	LDSAX35	276	351	392	1153	1144	1163	659	639	572	400	404	518
IYOQ457_1	IYOQ457	1244	1282	1235	2636	2626	2568	603	610	542	1294	1416	1386
IYOQ457_2	IYOQ457	1310	1292	1257	2637	2655	2554	606	527	610	1373	1304	1412
XIAH5_1	XIAH5	3533	3590	3608	1233	1191	1238	554	609	659	1473	1444	1455
XIAH5_2	XIAH5	3573	3559	3540	1239	1327	1232	621	565	633	1421	1454	1506
ONJ5_1	ONJ5	2223	2226	2225	340	250	249	665	549	606	476	431	524
ONJ5_2	ONJ5	2255	2291	2308	213	306	277	589	613	562	507	523	435
CZD71_1	CZD71	2840	2711	2737	4503	4470	4421	596	630	670	2694	2649	2680
CZD71_2	CZD71	2831	2840	2785	4522	4436	4536	593	590	581	2672	2762	2687
RRIW87_1	RRIW87	5261	5267	5260	831	904	843	665	557	644	440	445	409
RRIW87_2	RRIW87	5164	5202	5165	885	943	899	545	534	612	371	474	508
IYD389_1	IYD389	1096	1037	1122	846	950	928	563	670	598	1251	1299	1240
IYD389_2	IYD389	1156	1022	1137	976	889	884	651	667	643	1265	1306	1210
BUD839_1	BUD839	901	826	797	1311	1313	1317	615	559	607	1762	1874	1794
BUD839_2	BUD839	860	767	821	1367	1366	1307	546	570	584	1742	1773	1777
VDLG410_1	VDLG410	521	523	547	1571	1622	1645	541	627	578	869	856	846
VDLG410_2	VDLG410	535	544	625	1520	1645	1607	576	646	534	910	837	878
EBR6_1	EBR6	1200	1188	1142	1366	1342	1358	574	580	638	2058	2103	2119
EBR6_2	EBR6	1091	1123	1137	1357	1385	1323	565	575	586	2010	2076	2122
LRBWN05_1	LRBWN05	162	95	223	190	129	197	194	166	131	154	143	218
LRBWN05_2	LRBWN05	194	225	200	158	121	189	131	201	94	134	93	116
WUEP615_1	WUEP615	1811	1897	1819	1899	1933	1902	583	629	576	1956	1931	1964
WUEP615_2	WUEP615	1858	1903	1929	1874	1878	1989	557	624	545	1976	1958	1909
UJB04_1	UJB04	3222	3177	3264	7703	7673	7640	585	550	623	1240	1186	1238
UJB04_2	UJB04	3210	3290	3279	7629	7671	7692	625	532	591	1157	1115	1202
QVXRF740_1	QVXRF740	119	114	185	164	87	157	156	150	218	139	99	118
QVXRF740_2	QVXRF740	92	206	93	221	105	129	128	148	142	98	147	218
USJN16_1	USJN16	910	809	862	675	684	614	618	525	562	1527	1588	1533
USJN16_2	USJN16	838	848	846	646	724	620	564	598	543	1531	1531	1592
SKM143_1	SKM143	2597	2490	2531	2819	2775	2765	525	639	554	2324	2340	2313
SKM143_2	SKM143	2521	2462	2535	2746	2808	2875	624	560	596	2309	2335	2214
SQUVZ156_1	SQUVZ156	1628	1561	1552	527	437	436	569	661	574	1553	1581	1524
SQUVZ156_2	SQUVZ156	1635	1543	1615	498	466	432	630	620	668	1545	1525	1613
QGCUJ3_1	QGCUJ3	826	799	899	875	831	808	611	642	639	412	305	346
QGCUJ3_2	QGCUJ3	920	843	890	883	766	789	547	549	567	376	318	369
IIY4_1	IIY4	1670	1693	1667	973	1075	1000	557	580	598	484	533	565
IIY4_2	IIY4	1586	1653	1663	1010	994	966	604	539	624	507	574	455
AAM24_1	AAM24	1447	1384	1403	543	543	490	663	659	544	1015	1021	924
AAM24_2	AAM24	1340	1479	1440	448	403	522	598	596	568	1006	943	924
KTOH6_1	KTOH6	469	466	493	3608	3536	3598	581	644	559	1574	1544	1451
KTOH6_2	KTOH6	460	472	442	3661	3617	3543	541	578	568	1547	1473	1474
ZVC2_1	ZVC2	1016	1021	1026	842	873	891	667	662	581	2825	2752	2798
ZVC2_2	ZVC2	1031	1026	944	892	864	946	529	662	530	2817	2799	2840
NOF436_1	NOF436	1418	1392	1303	1501	1490	1475	532	544	660	655	565	543
NOF436_2	NOF436	1342	1332	1294	1547	1581	1600	550	592	601	571	666	542
PQOBL42_1	PQOBL42	1301	1161	1171	2218	2197	2155	633	563	651	1451	1540	1527
PQOBL42_2	PQOBL42	1234	1156	1157	2165	2144	2127	641	664	670	1510	1574	1482
BXHG52_1	BXHG52	311	274	202	2073	2078	2089	583	615	530	1497	1605	1538
BXHG52_2	BXHG52	306	225	194	2108	2119	2037	547	655	651	1611	1500	1520
MAZ12_1	MAZ12	188	221	124	165	141	174	112	187	129	122	207	86
MAZ12_2	MAZ12	157	99	116	119	101	123	107	223	124	123	181	183
TGLV67_1	TGLV67	689	675	709	1075	1021	1005	531	651	585	4194	4084	4090
TGLV67_2	TGLV67	671	637	707	1077	1086	1065	569	651	584	4200	4197	4177
LIN4_1	LIN4	881	970	885	419	385	396	588	583	553	927	981	936
LIN4_2	LIN4	930	854	996	373	389	392	616	668	540	1007	893	987
UYVU570_1	UYVU570	2937	2930	2890	238	271	356	675	615	535	318	267	364
UYVU570_2	UYVU570	3010	2982	2935	267	315	295	641	634	667	334	327	360
ASHM95_1	ASHM95	453	373	381	514	550	571	613	622	636	1361	1442	1427
ASHM95_2	ASHM95	423	497	409	564	459	570	638	605	666	1460	1507	1462
RDSGH29_1	RDSGH29	715	761	703	385	420	423	623	532	611	899	865	897
RDSGH29_2	RDSGH29	762	816	833	351	362	354	572	672	559	763	897	854
TNZA72_1	TNZA72	649	748	756	736	684	641	600	568	564	768	811	720
TNZA72_2	TNZA72	712	657	732	661	674	604	606	612	556	702	756	766
GJT031_1	GJT031	1035	1029	1000	599	673	582	593	570	559	1709	1732	1786
GJT031_2	GJT031	1009	988	1075	675	597	658	648	637	574	1720	1711	1700
FQEK0_1	FQEK0	499	503	420	1249	1244	1285	622	622	558	4356	4480	4481
FQEK0_2	FQEK0	426	419	531	1151	1271	1260	550	563	553	4448	4445	4472
IMX3_1	IMX3	955	956	984	1277	1232	1322	650	620	654	1349	1460	1396
IMX3_2	IMX3	1079	937	1054	1233	1275	1323	593	570	622	1340	1484	1455
USKL7_1	USKL7	861	865	942	1170	1094	1129	614	572	617	617	723	648
USKL7_2	USKL7	831	816	901	1132	1128	1115	554	583	550	606	653	652
KAWB9_1	KAWB9	1342	1240	1253	2515	2582	2596	600	526	589	502	505	456
KAWB9_2	KAWB9	1242	1277	1266	2601	2555	2607	632	564	666	433	467	494
YRTH2_1	YRTH2	925	998	991	1334	1229	1293	663	618	593	2080	2156	2070
YRTH2_2	YRTH2	921	1001	882	1338	1315	1254	605	529	594	2093	2159	2161
UGAE56_1	UGAE56	1316	1306	1400	2161	2198	2178	610	583	587	958	922	981
UGAE56_2	UGAE56	1393	1347	1304	2140	2122	2141	622	664	633	923	962	953
PMZ908_1	PMZ908	619	509	552	510	444	446	628	547	612	651	627	676
PMZ908_2	PMZ908	532	545	535	405	417	432	647	656	631	677	690	624
TQAR60_1	TQAR60	937	849	889	1135	1038	1134	581	589	534	488	425	480
TQAR60_2	TQAR60	955	924	846	1037	1147	1044	661	602	596	517	452	387
YUP9_1	YUP9	210	100	148	88	170	211	180	142	221	128	132	118
YUP9_2	YUP9	106	90	144	177	166	214	85	166	117	195	165	88
TJBM78_1	TJBM78	244	316	349	3318	3260	3327	580	613	614	4423	4393	4283
TJBM78_2	TJBM78	370	344	291	3308	3245	3360	644	525	643	4282	4303	4365
CFVK2_1	CFVK2	302	321	207	1691	1706	1720	664	582	652	1755	1793	1724
CFVK2_2	CFVK2	339	288	230	1666	1733	1699	639	621	547	1683	1737	1759
HIUE903_1	HIUE903	1554	1613	1539	3063	3076	3130	554	560	570	1233	1204	1233
HIUE903_2	HIUE903	1579	1495	1600	3141	3050	3152	609	552	645	1134	1178	1165
QCDTI871_1	QCDTI871	1883	1901	1932	956	934	998	572	651	572	615	588	528
QCDTI871_2	QCDTI871	1961	1928	1996	1048	934	922	579	540	671	534	612	623
UEZ21_1	UEZ21	1279	1206	1306	1118	1050	1048	675	553	626	2245	2252	2228
UEZ21_2	UEZ21	1237	1239	1229	1064	1076	1006	655	592	594	2222	2256	2287
BMY0_1	BMY0	1327	1226	1349	597	559	561	575	563	639	1983	2011	2080
BMY0_2	BMY0	1283	1281	1263	641	532	611	634	598	590	2065	2089	2009
OQIJE5_1	OQIJE5	1437	1379	1449	1315	1361	1284	647	634	666	449	417	467
OQIJE5_2	OQIJE5	1466	1498	1476	1401	1382	1370	572	631	623	401	488	451
MAXKE5_1	MAXKE5	1016	976	1055	8468	8566	8470	565	584	631	1256	1381	1378
MAXKE5_2	MAXKE5	996	1016	1080	8495	8455	8536	652	631	603	1280	1259	1319
LSQ651_1	LSQ651	652	604	621	746	671	655	533	634	655	2017	1919	2045
LSQ651_2	LSQ651	636	666	594	648	713	725	625	641	639	1972	1957	1962
OBPN02_1	OBPN02	1054	1091	1080	1112	989	1111	531	648	569	2455	2490	2491
OBPN02_2	OBPN02	1065	1057	1069	993	1034	1089	535	611	565	2524	2533	2465
UHG324_1	UHG324	3367	3354	3353	885	850	923	540	555	673	1332	1345	1377
UHG324_2	UHG324	3269	3330	3385	888	981	840	654	636	643	1298	1381	1411
PVRI74_1	PVRI74	2431	2445	2468	1965	1894	1983	568	566	663	2029	2089	2006
PVRI74_2	PVRI74	2356	2412	2469	1907	1977	1873	541	599	533	1988	2077	2052
ARX59_1	ARX59	544	487	552	1426	1306	1311	572	648	656	716	667	717
ARX59_2	ARX59	555	604	600	1350	1317	1427	612	555	653	650	685	714
VUTN64_1	VUTN64	1260	1235	1164	1210	1307	1294	616	621	625	1083	1060	1117
VUTN64_2	VUTN64	1263	1170	1225	1195	1310	1184	609	647	582	1026	995	1115
FRUOF5_1	FRUOF5	994	1046	1009	1077	1067	1159	542	547	549	553	674	651
FRUOF5_2	FRUOF5	1098	989	1105	1120	1097	1090	589	559	556	574	643	585
MSUB2_1	MSUB2	1386	1320	1374	2771	2634	2644	666	577	619	906	879	878
MSUB2_2	MSUB2	1283	1391	1334	2745	2750	2762	579	609	635	863	910	851
NQHI601_1	NQHI601	1183	1279	1292	797	808	820	597	567	614	912	897	824
NQHI601_2	NQHI601	1272	1178	1222	769	840	751	617	640	525	880	839	893
OOGDB8_1	OOGDB8	1055	1111	1014	1422	1503	1415	531	672	664	2504	2487	2395
OOGDB8_2	OOGDB8	1069	1086	1123	1488	1411	1473	669	592	597	2499	2496	2502
SAMKL03_1	SAMKL03	1293	1311	1217	789	697	826	674	532	673	2988	3012	2975
SAMKL03_2	SAMKL03	1223	1238	1264	691	725	821	624	590	657	2994	3049	3062
YSUMW896_1	YSUMW896	513	522	483	640	684	685	608	585	611	1261	1225	1260
YSUMW896_2	YSUMW896	441	419	452	650	616	616	566	621	526	1180	1167	1129
MNW026_1	MNW026	600	567	665	642	719	719	586	572	608	557	654	521
MNW026_2	MNW026	577	644	579	607	656	620	648	631	623	550	604	621
BKJZL203_1	BKJZL203	2257	2173	2223	1415	1279	1422	585	572	601	728	668	707
BKJZL203_2	BKJZL203	2150	2183	2181	1324	1321	1293	642	565	658	728	747	717
NDLWZ9_1	NDLWZ9	740	827	812	531	638	606	668	541	535	321	228	350
NDLWZ9_2	NDLWZ9	808	698	696	557	569	621	589	539	591	329	336	212
XGKAN816_1	XGKAN816	649	701	630	996	921	949	601	536	670	503	526	488
XGKAN816_2	XGKAN816	656	702	634	882	1001	963	584	544	577	483	564	561
IJHFW132_1	IJHFW132	990	973	1027	854	958	970	657	614	561	763	761	670
IJHFW132_2	IJHFW132	946	1028	977	896	947	982	645	634	586	768	703	724
BQTKS56_1	BQTKS56	1179	1105	1227	1052	995	972	544	641	536	2177	2217	2279
BQTKS56_2	BQTKS56	1144	1153	1110	1066	1055	994	592	552	662	2243	2234	2170
GYKXC03_1	GYKXC03	1722	1752	1760	2552	2491	2523	587	579	663	620	601	492
GYKXC03_2	GYKXC03	1779	1660	1719	2635	2597	2615	542	634	600	551	510	476
PONLU49_1	PONLU49	607	614	569	706	786	763	548	594	586	1853	1940	1841
PONLU49_2	PONLU49	593	598	558	808	770	754	529	550	647	1918	1927	1814
SVFXP4_1	SVFXP4	1846	1793	1831	1101	1076	1140	594	602	573	664	799	777
SVFXP4_2	SVFXP4	1809	1899	1905	1062	1173	1075	648	654	577	740	782	700
KXKC7_1	KXKC7	1622	1630	1654	306	393	417	560	560	527	1350	1417	1341
KXKC7_2	KXKC7	1687	1692	1668	324	357	334	578	657	545	1290	1419	1350
PHKOI2_1	PHKOI2	3599	3580	3522	480	500	539	660	568	612	628	640	527
PHKOI2_2	PHKOI2	3506	3558	3532	550	481	460	610	641	588	558	599	584
SUPDR5_1	SUPDR5	341	437	435	1845	1874	1847	637	644	619	796	781	752
SUPDR5_2	SUPDR5	448	412	431	1870	1840	1867	600	532	587	787	750	748
QPROI098_1	QPROI098	1812	1856	1846	1680	1586	1629	554	617	543	1074	1015	1065
QPROI098_2	QPROI098	1856	1873	1841	1672	1595	1637	559	649	620	1072	1092	1007
ALK587_1	ALK587	1424	1402	1452	672	663	759	566	578	531	371	393	332
ALK587_2	ALK587	1398	1437	1459	707	759	671	565	603	615	410	386	374
NCK896_1	NCK896	967	1026	1050	3043	3006	3004	656	585	544	2248	2211	2274
NCK896_2	NCK896	1018	1026	1038	3133	3123	3032	589	541	605	2296	2243	2270
XNHKQ136_1	XNHKQ136	317	318	217	463	434	381	637	533	557	1148	1201	1176
XNHKQ136_2	XNHKQ136	300	307	269	439	472	349	547	597	646	1159	1122	1120
YDIC3_1	YDIC3	100	91	210	223	181	153	203	77	175	104	83	202
YDIC3_2	YDIC3	118	160	164	165	173	93	99	141	121	156	172	172
BYJXN721_1	BYJXN721	1346	1449	1415	444	396	401	529	638	633	1993	1963	1920
BYJXN721_2	BYJXN721	1381	1343	1354	392	396	528	595	579	545	1960	1935	1988
XUS017_1	XUS017	642	602	606	4508	4530	4526	627	636	537	619	686	670
XUS017_2	XUS017	726	717	746	4616	4558	4475	572	575	674	580	637	707
NSJM91_1	NSJM91	546	571	452	1872	1988	1929	571	576	653	2196	2279	2265
NSJM91_2	NSJM91	430	507	563	1985	1910	2020	561	579	654	2191	2146	2187
ROS1_1	ROS1	1492	1527	1508	6891	6852	6765	639	625	599	525	438	405
ROS1_2	ROS1	1516	1490	1510	6861	6900	6801	565	593	566	469	413	432
MKM24_1	MKM24	316	215	218	7290	7320	7253	587	620	540	1919	1921	1876
MKM24_2	MKM24	225	289	312	7224	7307	7250	601	665	608	1871	1791	1868
DJXRP561_1	DJXRP561	731	771	705	1661	1686	1791	546	648	540	1383	1413	1330
DJXRP561_2	DJXRP561	778	756	753	1746	1670	1664	658	635	606	1391	1367	1386
IYB8_1	IYB8	1909	1923	1865	2155	2194	2218	654	535	544	957	857	958
IYB8_2	IYB8	1887	1868	1887	2220	2162	2220	592	656	539	990	852	973
WHPZ107_1	WHPZ107	10498	10357	10473	4899	4892	4836	644	529	535	925	909	990
WHPZ107_2	WHPZ107	10374	10434	10409	4857	4794	4804	598	617	570	914	1001	1002
TSY54_1	TSY54	196	221	163	182	198	111	81	87	207	152	186	104
TSY54_2	TSY54	117	147	123	182	87	109	166	87	211	178	96	205
MHS45_1	MHS45	1916	1913	1971	1031	1086	1083	658	635	622	1065	1080	1066
MHS45_2	MHS45	1901	1918	1981	975	1029	1072	587	636	629	1099	1116	1114
LSP169_1	LSP169	511	571	517	1645	1580	1708	625	560	663	5772	5799	5803
LSP169_2	LSP169	533	531	634	1631	1633	1586	607	579	529	5822	5808	5870
UXCZI8_1	UXCZI8	639	733	671	483	481	533	598	545	537	2796	2664	2751
UXCZI8_2	UXCZI8	700	643	725	497	476	592	596	602	550	2703	2674	2792
ZAI83_1	ZAI83	468	477	586	2212	2194	2123	628	638	657	955	971	893
ZAI83_2	ZAI83	502	507	578	2243	2124	2186	527	668	531	925	999	976
VYO2_1	VYO2	1034	1113	975	1762	1770	1644	647	593	615	1559	1478	1531
VYO2_2	VYO2	1037	1047	1054	1761	1746	1679	544	665	598	1571	1491	1497
YBTF8_1	YBTF8	510	581	627	1097	1178	1104	571	630	600	1956	1973	2022
YBTF8_2	YBTF8	523	555	616	1190	1083	1138	532	645	604	1957	1957	2003
QQUDF6_1	QQUDF6	1055	945	970	1357	1370	1373	528	610	597	1887	1822	1842
QQUDF6_2	QQUDF6	987	1036	1022	1442	1316	1327	608	598	546	1825	1790	1866
FQT9_1	FQT9	2241	2215	2249	1304	1377	1390	663	600	560	1472	1461	1427
FQT9_2	FQT9	2329	2311	2238	1371	1370	1405	613	553	528	1434	1532	1545
MOR42_1	MOR42	1669	1630	1674	2215	2256	2210	628	631	659	600	642	570
MOR42_2	MOR42	1632	1604	1675	2159	2123	2162	586	627	526	614	697	561
RXCB014_1	RXCB014	1010	905	926	917	871	939	569	569	598	1112	1197	1230
RXCB014_2	RXCB014	1005	898	1025	952	940	907	535	544	548	1142	1149	1124
MRD215_1	MRD215	442	581	464	713	626	617	624	626	575	1496	1406	1438
MRD215_2	MRD215	569	513	584	684	669	616	660	644	553	1502	1450	1381
DGR54_1	DGR54	1432	1377	1488	1329	1274	1224	543	672	577	2042	2000	2117
DGR54_2	DGR54	1461	1496	1373	1245	1237	1316	613	647	557	2027	2041	2121
BXOF5_1	BXOF5	1539	1535	1522	1237	1310	1270	575	664	667	1014	1100	1006
BXOF5_2	BXOF5	1525	1508	1500	1239	1228	1347	662	671	556	1004	1077	1016
CYP37_1	CYP37	1818	1869	1800	1267	1311	1304	659	674	627	1260	1259	1288
CYP37_2	CYP37	1894	1907	1811	1271	1352	1326	577	616	591	1257	1193	1209
QPNO715_1	QPNO715	1453	1408	1440	1122	1143	1233	657	630	619	1283	1309	1379
QPNO715_2	QPNO715	1442	1396	1497	1183	1222	1118	545	590	625	1416	1388	1334
LWLS419_1	LWLS419	227	269	215	1431	1299	1397	618	647	656	587	582	494
LWLS419_2	LWLS419	346	274	277	1407	1391	1317	625	567	659	600	497	590
VCIAD968_1	VCIAD968	1098	1179	1108	2187	2229	2213	641	651	576	771	777	842
VCIAD968_2	VCIAD968	1176	1245	1182	2264	2211	2261	613	622	598	779	729	829
XFLR40_1	XFLR40	1029	912	925	2357	2264	2324	551	561	542	774	767	728
XFLR40_2	XFLR40	1018	969	1000	2348	2352	2348	657	543	533	728	701	718
RYZFE78_1	RYZFE78	985	1013	1080	2580	2546	2577	614	561	622	1668	1756	1742
RYZFE78_2	RYZFE78	1032	1016	985	2618	2527	2561	561	648	594	1624	1727	1640
SCMF5_1	SCMF5	1491	1412	1434	1647	1592	1571	554	636	607	1925	1935	1932
SCMF5_2	SCMF5	1506	1481	1377	1523	1520	1571	632	553	625	2055	1950	2055
ZTBHK57_1	ZTBHK57	695	702	639	1553	1509	1436	665	606	621	1158	1143	1132
ZTBHK57_2	ZTBHK57	689	712	738	1541	1478	1550	641	549	543	1132	1179	1099
RXT51_1	RXT51	2035	1988	1951	1211	1213	1285	616	650	645	446	493	453
RXT51_2	RXT51	2061	1946	1979	1193	1226	1169	533	527	579	438	540	451
AVNR463_1	AVNR463	876	822	777	2627	2536	2627	540	533	538	317	258	348
AVNR463_2	AVNR463	758	881	758	2569	2569	2633	526	628	612	342	324	322
FTW50_1	FTW50	5006	5022	5017	1465	1442	1473	570	629	542	228	314	251
FTW50_2	FTW50	5003	4933	5027	1462	1492	1486	556	647	604	221	257	221
TSB45_1	TSB45	870	837	906	1055	1009	932	559	631	594	1460	1486	1430
TSB45_2	TSB45	770	901	785	998	1013	927	610	568	635	1457	1495	1398
QOW5_1	QOW5	357	293	343	1665	1631	1740	545	618	615	2880	2872	2842
QOW5_2	QOW5	279	379	422	1657	1704	1608	581	554	633	2924	2884	2936
CDWA234_1	CDWA234	1764	1668	1698	881	942	948	532	531	580	386	340	306
CDWA234_2	CDWA234	1712	1672	1713	855	837	970	675	537	595	366	281	319
RPV123_1	RPV123	1722	1651	1716	582	580	579	570	564	528	1197	1106	1166
RPV123_2	RPV123	1637	1726	1620	539	580	527	585	608	555	1116	1190	1204
DWU35_1	DWU35	2014	1920	1983	785	866	876	589	576	672	905	923	875
DWU35_2	DWU35	2049	1926	1949	816	839	857	585	648	585	891	910	844
WANY25_1	WANY25	748	664	680	4013	3895	3951	622	659	592	604	544	623
WANY25_2	WANY25	745	695	764	3951	3951	3891	579	664	602	606	507	585
IEAG6_1	IEAG6	445	466	455	598	734	611	603	542	634	2206	2095	2097
IEAG6_2	IEAG6	434	434	463	604	608	614	597	583	539	2081	2192	2153
ZKHE28_1	ZKHE28	772	740	780	718	662	698	572	556	545	1099	1081	1075
ZKHE28_2	ZKHE28	672	745	744	724	649	742	615	538	589	1005	1083	986
EQK6_1	EQK6	433	446	536	610	595	642	545	626	599	3135	3144	3229
EQK6_2	EQK6	513	523	419	576	567	649	566	630	563	3230	3106	3177
JOAKF247_1	JOAKF247	1410	1461	1452	7279	7404	7336	660	610	589	2201	2117	2166
JOAKF247_2	JOAKF247	1338	1431	1398	7293	7415	7337	605	547	614	2117	2180	2115
VAL2_1	VAL2	1491	1528	1471	1424	1343	1353	607	667	629	2103	2118	2135
VAL2_2	VAL2	1524	1461	1402	1380	1386	1427	545	552	661	2188	2126	2201
WJYO1_1	WJYO1	1440	1514	1476	759	716	741	557	541	580	1436	1371	1446
WJYO1_2	WJYO1	1497	1458	1461	769	782	787	560	674	565	1429	1303	1352
TWU4_1	TWU4	1010	1018	972	2597	2627	2557	639	663	657	6584	6522	6507
TWU4_2	TWU4	1012	887	894	2558	2566	2594	633	658	572	6586	6530	6630
ZVMQZ072_1	ZVMQZ072	5378	5352	5320	2036	2056	1987	634	578	628	220	326	273
ZVMQZ072_2	ZVMQZ072	5448	5354	5358	2038	1971	2027	593	570	658	364	226	218
UZA098_1	UZA098	877	835	884	1696	1662	1636	633	625	598	4058	3968	4063
